Unnamed: 0,assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,own_FDR,opp_FDR,attempted_passes,big_chances_created,big_chances_missed,clearances_blocks_interceptions,completed_passes,dribbles,ea_index,errors_leading_to_goal,errors_leading_to_goal_attempt,fouls,id,key_passes,kickoff_time_formatted,loaned_in,loaned_out,offside,open_play_crosses,penalties_conceded,recoveries,tackled,tackles,target_missed,winning_goals
0,0,0,0,0,0.0,188,0.0,0.0,0.0,0.0,9,0,0,0.0,0.0,2023-08-13T15:30:00Z,0,11,0,0,0,0,1,0,3762,0.0,1,1,0.0,0,0,0,0,65,True,0,3,4,,,,,,,,,,,,,,,,,,,,,,,
1,0,0,0,0,0.0,188,0.0,0.0,0.0,0.0,19,0,0,0.0,0.0,2023-08-20T15:30:00Z,0,19,0,0,0,0,2,0,2801,0.0,1,3,0.0,0,-914,0,914,65,False,0,3,3,,,,,,,,,,,,,,,,,,,,,,,
2,0,0,0,0,0.0,188,0.0,0.0,0.0,0.0,26,0,0,0.0,0.0,2023-08-25T19:00:00Z,0,12,0,0,0,0,3,0,2477,0.0,0,3,0.0,0,-378,0,378,65,True,0,3,2,,,,,,,,,,,,,,,,,,,,,,,
3,0,0,0,0,0.0,188,0.0,0.0,0.0,0.0,35,0,0,0.0,0.0,2023-09-02T14:00:00Z,0,16,0,0,0,0,4,0,2260,0.0,1,0,0.0,0,-219,0,219,65,True,0,3,2,,,,,,,,,,,,,,,,,,,,,,,
4,0,0,0,0,0.0,188,0.0,0.0,0.0,0.0,42,0,0,0.0,0.0,2023-09-17T13:00:00Z,0,3,0,0,0,0,5,0,2061,0.0,0,0,0.0,0,-205,0,205,65,False,0,3,2,,,,,,,,,,,,,,,,,,,,,,,
5,0,0,0,0,0.0,188,0.0,0.0,0.0,0.0,55,0,0,0.0,0.0,2023-09-24T13:00:00Z,0,2,0,0,0,0,6,0,2010,0.0,1,0,0.0,0,-55,0,55,65,True,0,3,3,,,,,,,,,,,,,,,,,,,,,,,
6,0,0,0,0,0.0,188,0.0,0.0,0.0,0.0,64,0,0,0.0,0.0,2023-10-02T19:00:00Z,0,10,0,0,0,0,7,0,1975,0.0,2,0,0.0,0,-36,0,36,65,False,0,3,2,,,,,,,,,,,,,,,,,,,,,,,
7,0,0,0,0,0.0,188,0.0,0.0,0.0,0.0,73,0,0,0.0,0.0,2023-10-07T14:00:00Z,0,6,0,0,0,0,8,0,1947,0.0,4,1,0.0,0,-28,0,28,65,False,0,3,2,,,,,,,,,,,,,,,,,,,,,,,
8,0,0,0,0,0.0,188,0.0,0.0,0.0,0.0,84,0,0,0.0,0.0,2023-10-21T16:30:00Z,0,1,0,0,0,0,9,0,1902,0.0,2,2,0.0,0,-41,0,41,65,True,0,3,4,,,,,,,,,,,,,,,,,,,,,,,
9,0,0,0,0,0.0,188,0.0,0.0,0.0,0.0,95,0,0,0.0,0.0,2023-10-28T11:30:00Z,0,4,0,0,0,0,10,0,1891,0.0,2,0,0.0,0,-15,0,15,65,True,0,3,3,,,,,,,,,,,,,,,,,,,,,,,
10,0,0,0,0,0.0,188,0.0,0.0,0.0,0.0,110,0,0,0.0,0.0,2023-11-06T20:00:00Z,0,18,0,0,0,0,11,0,1876,0.0,4,1,0.0,0,-15,0,15,65,False,0,3,3,,,,,,,,,,,,,,,,,,,,,,,
