,assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,own_FDR,opp_FDR
0,0,0,0,0,0.0,375,0.0,0.0,0.0,0.0,7,0,0,0.0,0.0,2022-08-06T14:00:00Z,0,16,0,0,0,0,1,0,551,0,0,2,0.0,0,0,0,0,45,True,0,4,2
1,0,0,0,0,0.0,375,0.0,0.0,0.0,0.0,14,0,0,0.0,0.0,2022-08-13T14:00:00Z,0,5,0,0,0,0,2,0,438,0,0,0,0.0,0,-106,0,106,45,False,0,3,3
2,0,0,0,0,0.0,375,0.0,0.0,0.0,0.0,28,0,0,0.0,0.0,2022-08-21T15:30:00Z,0,13,0,0,0,0,3,0,385,0,3,3,0.0,0,-57,0,57,45,True,0,4,5
3,0,0,0,0,0.0,375,0.0,0.0,0.0,0.0,40,0,0,0.0,0.0,2022-08-28T13:00:00Z,0,20,0,0,0,0,4,0,350,0,1,1,0.0,0,-37,0,37,45,False,0,3,2
4,0,0,0,0,0.0,375,0.0,0.0,0.0,0.0,48,0,0,0.0,0.0,2022-08-31T19:00:00Z,0,12,0,0,0,0,5,0,327,0,1,2,0.0,0,-24,0,24,45,False,0,3,4
5,0,0,0,0,0.0,375,0.0,0.0,0.0,0.0,57,0,0,0.0,0.0,2022-09-03T14:00:00Z,0,7,0,0,0,0,6,0,310,0,0,0,0.0,0,-16,0,16,45,True,0,4,2
6,0,0,0,0,0.0,375,0.0,0.0,0.0,0.0,77,0,0,0.0,0.0,2022-09-17T14:00:00Z,0,3,0,0,0,0,8,0,281,0,1,1,0.0,0,-7,0,7,45,True,0,4,2
7,0,0,0,0,0.0,375,0.0,0.0,0.0,0.0,84,0,0,0.0,0.0,2022-10-01T14:00:00Z,0,9,0,0,0,0,9,0,276,0,4,1,0.0,0,-8,0,8,45,False,0,3,2
8,0,0,0,0,0.0,375,0.0,0.0,0.0,0.0,98,0,0,0.0,0.0,2022-10-08T14:00:00Z,0,4,0,0,0,0,10,0,269,0,1,5,0.0,0,-8,0,8,45,True,0,4,3
9,0,0,0,0,0.0,375,0.0,0.0,0.0,0.0,107,0,0,0.0,0.0,2022-10-16T13:00:00Z,0,14,0,0,0,0,11,0,266,0,0,0,0.0,0,-3,0,3,45,False,0,3,4
